id,city08U,co2TailpipeGpm,comb08U,cylinders,displ,drive,fuelCost08,fuelType,ghgScore,highway08U,make,model,automatictransmission,VClass,year,tCharger,sCharger,atvType,mfrCode,startStop
42726,22.3944,351,25.2689,4,2,4,1700,Regular,5,29.9708,Subaru,Impreza Sport 5-Door,0,Small Station Wagons,2021,0,0,Gas,FJX,0
42727,27.1962,292,30.2489,4,2,4,1450,Regular,6,35.0586,Subaru,Impreza Sport 5-Door,1,Small Station Wagons,2021,0,0,Gas,FJX,0
42728,24.7171,314,28.2229,4,2,2,1900,Premium,6,34.1416,Mercedes-Benz,GLA250,1,Special Purpose Vehicle 2WD,2021,1,0,Gas,MBX,1
42729,23.3153,337,26.3362,4,2,2,2050,Premium,5,31.2914,Mercedes-Benz,GLB250,1,Special Purpose Vehicle 2WD,2021,1,0,Gas,MBX,1
42730,23.9483,327,27.1767,4,2,4,1950,Premium,6,32.5377,Mercedes-Benz,GLA250 4matic,1,Small Sport Utility Vehicle 4WD,2021,1,0,Gas,MBX,1
42731,20.0948,394,22.4893,4,2,2,2400,Premium,4,26.3231,Porsche,Boxster,0,Two Seaters,2020,1,0,Gas,PRX,1
42732,21.3942,375,23.6109,4,2,2,2200,Premium,5,27.0344,Porsche,Boxster,1,Two Seaters,2020,1,0,Gas,PRX,1
42733,20.0948,394,22.4893,4,2,2,2400,Premium,4,26.3231,Porsche,Cayman,0,Two Seaters,2020,1,0,Gas,PRX,1
42734,21.3942,375,23.6109,4,2,2,2200,Premium,5,27.0344,Porsche,Cayman,1,Two Seaters,2020,1,0,Gas,PRX,1
42735,18.7801,423,20.9619,4,2.5,2,2500,Premium,4,24.431,Porsche,Boxster S,0,Two Seaters,2020,1,0,Gas,PRX,1
42736,19.22,410,21.6084,4,2.5,2,2400,Premium,4,25.478,Porsche,Boxster S,1,Two Seaters,2020,1,0,Gas,PRX,1
42737,18.7801,423,20.9619,4,2.5,2,2500,Premium,4,24.431,Porsche,Cayman S,0,Two Seaters,2020,1,0,Gas,PRX,1
42738,19.22,410,21.6084,4,2.5,2,2400,Premium,4,25.478,Porsche,Cayman S,1,Two Seaters,2020,1,0,Gas,PRX,1
42739,20.0948,394,22.4893,4,2,2,2400,Premium,4,26.3231,Porsche,Boxster T,0,Two Seaters,2020,1,0,Gas,PRX,1
42740,20.9627,380,23.2979,4,2,2,2300,Premium,5,26.9699,Porsche,Boxster T,1,Two Seaters,2020,1,0,Gas,PRX,1
42741,20.0948,394,22.4893,4,2,2,2400,Premium,4,26.3231,Porsche,Cayman T,0,Two Seaters,2020,1,0,Gas,PRX,1
42742,20.9627,380,23.2979,4,2,2,2300,Premium,5,26.9699,Porsche,Cayman T,1,Two Seaters,2020,1,0,Gas,PRX,1
42745,28.4148,284,31,4,2,2,1400,Regular,7,36.6339,Toyota,Corolla Hatchback,0,Compact Cars,2021,0,0,Gas,TYX,0
42746,31.8325,251,35.4257,4,2,2,1250,Regular,7,41.0954,Toyota,Corolla Hatchback,1,Compact Cars,2021,0,0,Gas,TYX,0
42747,29.8859,266,33.1681,4,2,2,1300,Regular,7,38.3105,Toyota,Corolla Hatchback XSE,1,Compact Cars,2021,0,0,Gas,TYX,0
42748,20.3097,387,22.8214,6,3,4,2300,Premium,5,26.885,BMW,740i xDrive,1,Large Cars,2021,1,0,Gas,BMX,1
42749,19.22,455,22.3588,4,2.8,4,2200,Diesel,4,27.9345,Chevrolet,Colorado 4WD,1,Small Pickup Trucks 4WD,2021,1,0,Diesel,GMX,0
42750,17.6452,525,19.416,4,2.8,4,2500,Diesel,3,22.1305,Chevrolet,Colorado ZR2 4WD,1,Small Pickup Trucks 4WD,2021,1,0,Diesel,GMX,0
42751,19.22,455,22.3588,4,2.8,4,2200,Diesel,4,27.9345,GMC,Canyon 4WD,1,Small Pickup Trucks 4WD,2021,1,0,Diesel,GMX,0
42752,13.9824,554,16.0816,8,5.6,2,3300,Premium,2,19.6955,Infiniti,QX80 2WD,1,Standard Sport Utility Vehicle 2WD,2021,0,0,Gas,NSX,0
42753,13,594,15,8,5.6,4,3500,Premium,2,19.2586,Infiniti,QX80 4WD,1,Standard Sport Utility Vehicle 4WD,2021,0,0,Gas,NSX,0
42754,13.3638,593,15,8,5.6,4,3500,Premium,2,19.488,Infiniti,QX80 4WD,1,Standard Sport Utility Vehicle 4WD,2021,0,0,Gas,NSX,0
42757,13.3388,567,15.5977,10,5.2,4,3300,Premium,2,19.6687,Audi,R8,1,Two Seaters,2021,0,0,Gas,VGA,0
42758,13.3388,567,15.5977,10,5.2,4,3300,Premium,2,19.6687,Audi,R8 Spyder,1,Two Seaters,2021,0,0,Gas,VGA,0
42761,11.8007,661,13.3412,12,6.5,2,4050,Premium,1,15.8739,Ferrari,812 Superfast,1,Two Seaters,2021,0,0,Gas,FEX,1
42762,14.5949,541,16.3165,8,3.9,2,3300,Premium,2,19.0653,Ferrari,F8 Tributo,1,Two Seaters,2021,1,0,Gas,FEX,1
42763,14.5139,552,15.9472,8,3.9,2,3300,Premium,2,18.1364,Ferrari,F8 Spider,1,Two Seaters,2021,1,0,Gas,FEX,1
42764,12.0313,665,13.2811,12,6.5,2,4050,Premium,1,15.2125,Ferrari,812 GTS,1,Two Seaters,2021,0,0,Gas,FEX,1
42765,13.0732,597,14.9806,10,5.2,4,3500,Premium,2,18.2318,Lamborghini,Huracan,1,Two Seaters,2021,0,0,Gas,VGA,0
42766,13.0732,597,14.9806,10,5.2,4,3500,Premium,2,18.2318,Lamborghini,Huracan Spyder,1,Two Seaters,2021,0,0,Gas,VGA,0
42767,13.0818,596,14.9943,10,5.2,2,3500,Premium,2,18.2523,Lamborghini,Huracan 2WD,1,Two Seaters,2021,0,0,Gas,VGA,0
42768,13.0827,596,14.9943,10,5.2,2,3500,Premium,2,18.2544,Lamborghini,Huracan Spyder 2WD,1,Two Seaters,2021,0,0,Gas,VGA,0
42769,15.6437,468,19.0376,8,4,4,2800,Premium,3,25.907,Bentley,Continental GT Convertible,1,Minicompact Cars,2021,1,0,Gas,VGA,1
42770,15.72,485,18.1715,8,3.9,2,2950,Premium,3,22.4503,Ferrari,Portofino,1,Minicompact Cars,2021,1,0,Gas,FEX,1
42771,16.3243,471,18.7391,8,3.9,2,2800,Premium,3,22.8747,Ferrari,Portofino M,1,Minicompact Cars,2021,1,0,Gas,FEX,1
42772,17.9706,432,20.4627,6,2.9,4,2650,Premium,4,24.6387,Audi,RS 5,1,Subcompact Cars,2021,1,0,Gas,VGA,0
42773,16.5726,472,18.7055,8,3.9,2,2800,Premium,3,22.197,Ferrari,Roma,1,Subcompact Cars,2021,1,0,Gas,FEX,1
42776,17.9881,428,20.6455,6,2.9,4,2500,Premium,4,25.1948,Audi,RS 5 Sportback,1,Midsize Cars,2021,1,0,Gas,VGA,0
42777,21.2505,368,24.1415,4,2,4,2200,Premium,5,28.9563,Kia,Stinger AWD,1,Midsize Cars,2021,1,0,Gas,KMX,1
42778,21.715,365,24.5081,4,2,2,2100,Premium,5,29.0797,Kia,Stinger RWD,1,Midsize Cars,2021,1,0,Gas,KMX,1
42779,17.251,449,19.9185,6,3.3,4,2650,Premium,4,24.56,Kia,Stinger AWD,1,Midsize Cars,2021,1,0,Gas,KMX,1
42780,17.4778,446,20.1077,6,3.3,2,2650,Premium,4,24.6391,Kia,Stinger RWD,1,Midsize Cars,2021,1,0,Gas,KMX,1
42781,27.0633,296,30.3006,4,1.6,2,1450,Regular,6,35.4891,Kia,Forte,1,Midsize Cars,2021,1,0,Gas,KMX,0
42782,24.6475,326,27.6057,4,1.6,2,1550,Regular,6,32.3515,Kia,Forte,0,Midsize Cars,2021,1,0,Gas,KMX,0
42783,30.7457,256,34.7078,4,2,2,1250,Regular,7,41.1962,Kia,Forte FE,1,Midsize Cars,2021,0,0,Gas,KMX,0
42784,29.2209,270,33.138,4,2,2,1300,Regular,7,39.6312,Kia,Forte,1,Midsize Cars,2021,0,0,Gas,KMX,0
42785,27.4002,290,31.0015,4,2,2,1400,Regular,7,36.9348,Kia,Forte,0,Midsize Cars,2021,0,0,Gas,KMX,0
42787,21.9466,360,24.5199,6,3,2,2100,Premium,5,28.6217,BMW,740i,1,Large Cars,2021,1,0,Gas,BMX,1
